Code,Area,Year ending Mar 2017,Year ending Jun 2017,Year ending Sep 2017,Year ending Dec 2017,count,avg2017
E01004277,Tower Hamlets 033A,708159,640326,637000,631909,4,654348.5
E01004280,Tower Hamlets 032A,533304,534205,508300,518625,4,523608.5
E01004281,Tower Hamlets 031D,409865,397565,401000,409739,4,404542.25
E01004283,Tower Hamlets 016A,448700,423028,420656,457050,4,437358.5
E01004284,Tower Hamlets 019A,418861,418314,457467,429491,4,431033.25
E01004285,Tower Hamlets 019B,400600,335375,403000,,4,284743.75
E01004286,Tower Hamlets 019C,478317,523106,,,4,250355.75
E01004287,Tower Hamlets 016B,360761,364227,434275,509750,4,417253.25
E01004288,Tower Hamlets 019D,320600,327333,316600,,4,241133.25
E01004289,Tower Hamlets 016C,572500,572500,645000,691400,4,620350
E01004290,Tower Hamlets 016D,462944,483944,476250,458000,4,470284.5
E01004291,Tower Hamlets 027A,1016208,957457,1043342,916310,4,983329.25
E01004292,Tower Hamlets 026A,714036,705281,688607,631400,4,684831
E01004293,Tower Hamlets 027B,1057245,1091206,1065861,1109429,4,1080935.25
E01004294,Tower Hamlets 026B,685162,784707,859847,928872,4,814647
E01004295,Tower Hamlets 026C,415143,390800,,428800,4,308685.75
E01004296,Tower Hamlets 026D,472354,447519,497359,441841,4,464768.25
E01004297,Tower Hamlets 027C,684482,669310,739636,766100,4,714882
E01004298,Tower Hamlets 022A,377778,338750,289000,,4,251382
E01004300,Tower Hamlets 022B,483000,,,441600,4,231150
E01004301,Tower Hamlets 025B,527298,421213,415754,410396,4,443665.25
E01004302,Tower Hamlets 025C,314429,258950,,,4,143344.75
E01004303,Tower Hamlets 025D,559211,619015,540597,543906,4,565682.25
E01004304,Tower Hamlets 022C,280357,328800,,,2,304578.5
E01004305,Tower Hamlets 022D,379929,363289,437381,437506,4,404526.25
E01004306,Tower Hamlets 015A,1167167,1827167,,,4,748583.5
E01004307,Tower Hamlets 015B,721156,700205,656327,726288,4,700994
E01004308,Tower Hamlets 015C,,654000,,601017,4,313754.25
E01004309,Tower Hamlets 015D,487782,486590,461366,452110,4,471962
E01004310,Tower Hamlets 015E,625071,607188,639733,627250,4,624810.5
E01004311,Tower Hamlets 006A,431417,517357,523583,582357,2,1027357
E01004312,Tower Hamlets 009A,,,,497321,4,124330.25
E01004313,Tower Hamlets 009B,482143,455857,470167,498875,4,476760.5
E01004314,Tower Hamlets 006B,829450,854980,934149,991588,0,#DIV/0!
E01004315,Tower Hamlets 006C,660500,,582400,563667,4,451641.75
E01004316,Tower Hamlets 009C,696875,,741375,706536,4,536196.5
E01004317,Tower Hamlets 009D,737621,718702,702066,690699,4,712272
E01004318,Tower Hamlets 006D,510364,503364,447310,540600,4,500409.5
E01004319,Tower Hamlets 021A,389167,439075,454717,487196,4,442538.75
E01004321,Tower Hamlets 021C,500900,516031,529750,747708,4,573597.25
E01004322,Tower Hamlets 017A,,456999,,,4,114249.75
E01004323,Tower Hamlets 017B,,412500,421000,349533,4,295758.25
E01004324,Tower Hamlets 017C,,,,,4,0
E01004325,Tower Hamlets 021D,761140,649202,583072,531807,4,631305.25
E01004326,Tower Hamlets 017D,564438,539986,551625,543014,4,549765.75
E01032764,Tower Hamlets 004E,442165,434568,478467,432400,4,446900
E01032765,Tower Hamlets 004F,427085,432615,417877,425602,4,425794.75
E01032766,Tower Hamlets 021E,823360,820830,875412,887103,4,851676.25
E01032767,Tower Hamlets 021F,647500,609531,577067,590250,4,606087
E01032768,Tower Hamlets 025E,598563,545477,523725,492294,4,540014.75
E01032769,Tower Hamlets 025F,767544,763946,755124,652000,4,734653.5
E01032770,Tower Hamlets 032B,508527,607585,549796,543484,4,552348
E01032771,Tower Hamlets 033B,566924,577530,608956,592306,4,586429
E01032772,Tower Hamlets 032C,507436,530132,545972,497249,4,520197.25
E01032773,Tower Hamlets 032D,462043,453175,435926,452189,4,450833.25
E01032774,Tower Hamlets 032E,453000,467750,425866,423071,4,442421.75
E01032775,Tower Hamlets 031F,498585,518060,509300,493305,4,504812.5
E01032776,Tower Hamlets 028E,532515,570866,644071,578404,4,581464
E01032777,Tower Hamlets 028F,443857,399882,394292,382572,4,405150.75
E01032778,Tower Hamlets 028G,491050,509152,533526,558034,4,522940.5
E01032779,Tower Hamlets 028H,505394,504845,545806,523773,4,519954.5
E01032780,Tower Hamlets 028I,611500,609000,636875,640423,4,624449.5
E01032781,Tower Hamlets 033C,615333,590842,593271,598833,4,599569.75
E01032782,Tower Hamlets 033D,508789,490341,528531,504067,4,507932
E01032783,Tower Hamlets 031G,389100,432071,403688,371341,4,399050
E01032784,Tower Hamlets 004G,404885,418171,413802,400846,4,409426
E01032785,Tower Hamlets 010E,564235,571160,546614,548621,4,557657.5
E01032786,Tower Hamlets 010F,389339,360727,434722,454167,4,409738.75
E01032787,Tower Hamlets 011F,436983,472740,406128,422004,4,434463.75
E01004327,Waltham Forest 028A,390250,430938,417083,418214,4,414121.25
E01004328,Waltham Forest 028B,418250,422188,428881,403800,4,418279.75
E01004329,Waltham Forest 028C,412308,433819,426010,409377,4,420378.5
E01004330,Waltham Forest 028D,454423,464378,453042,457954,4,457449.25
E01004331,Waltham Forest 028E,425820,441864,435025,439382,4,435522.75
E01004332,Waltham Forest 028F,449417,420214,385500,374278,4,407352.25
E01004333,Waltham Forest 024A,569115,542932,543550,544942,4,550134.75
E01004334,Waltham Forest 024B,,,,,4,0
E01004335,Waltham Forest 027A,,,385313,388929,4,193560.5
E01004336,Waltham Forest 026A,432714,442375,468800,454650,4,449634.75
E01004337,Waltham Forest 027B,386357,438150,457409,472620,4,438634
E01004338,Waltham Forest 027C,456214,398000,424700,381156,4,415017.5
E01004339,Waltham Forest 027D,473972,434265,424780,417826,4,437710.75
E01004340,Waltham Forest 027E,343064,333431,327860,291842,4,324049.25
E01004341,Waltham Forest 027F,,,500186,496630,4,249204
E01004342,Waltham Forest 011A,476045,467932,490500,498100,4,483144.25
E01004343,Waltham Forest 008A,477575,503672,500818,472395,4,488615
E01004344,Waltham Forest 008B,345360,328737,378526,365036,4,354414.75
E01004345,Waltham Forest 010A,444950,449287,476577,429761,4,450143.75
E01004346,Waltham Forest 011B,498611,487792,502893,496917,4,496553.25
E01004347,Waltham Forest 011C,494200,493467,490527,471408,4,487400.5
E01004348,Waltham Forest 010B,413285,414395,423811,410277,4,415442
E01004349,Waltham Forest 001A,422588,415737,413450,426215,4,419497.5
E01004350,Waltham Forest 001B,308022,307348,275705,281865,4,293235
E01004351,Waltham Forest 001C,459393,460739,527595,513605,4,490333
E01004352,Waltham Forest 002A,482481,514674,664444,733213,3,798270.6667
E01004353,Waltham Forest 002B,541200,564650,604147,634250,4,586061.75
E01004354,Waltham Forest 002C,416839,438955,450297,448275,4,438591.5
E01004355,Waltham Forest 004A,395253,370153,334170,345059,4,361158.75
E01004356,Waltham Forest 001D,473033,482375,477550,455458,4,472104
E01004357,Waltham Forest 001E,547663,543863,527778,519500,4,534701
E01004358,Waltham Forest 002D,406362,390310,400500,387919,4,396272.75
E01004359,Waltham Forest 002E,511400,523675,553153,545588,4,533454
E01004360,Waltham Forest 004B,530267,558563,572500,558927,4,555064.25
E01004361,Waltham Forest 005A,510941,483067,445192,457313,4,474128.25
E01004362,Waltham Forest 021A,488650,478683,475285,480377,4,480748.75
E01004363,Waltham Forest 019A,517464,504375,490083,547542,4,514866
E01004364,Waltham Forest 019B,454000,421625,476682,509864,4,465542.75
E01004365,Waltham Forest 020A,326800,362833,479313,438167,4,401778.25
E01004366,Waltham Forest 019C,592971,581650,600814,574750,4,587546.25
E01004367,Waltham Forest 019D,526190,512047,492292,491118,0,#DIV/0!
E01004368,Waltham Forest 019E,508200,439429,394263,376667,4,429639.75
E01004369,Waltham Forest 023A,428934,436281,443968,450699,4,439970.5
E01004370,Waltham Forest 023B,386539,401469,424919,435108,4,412008.75
E01004371,Waltham Forest 025A,563167,542067,555252,555220,3,738568.6667
E01004372,Waltham Forest 023C,434328,437731,438091,434322,4,436118
E01004373,Waltham Forest 025B,465955,483405,497637,511075,1,1958072
E01004374,Waltham Forest 025C,470947,463023,449431,475200,4,464650.25
E01004375,Waltham Forest 025D,422735,417912,422750,459026,4,430605.75
E01004376,Waltham Forest 025E,472350,502542,525381,540400,4,510168.25
E01004377,Waltham Forest 010C,512979,542985,561296,562182,4,544860.5
E01004378,Waltham Forest 010D,490534,530857,528773,516344,4,516627
E01004379,Waltham Forest 007A,436720,452392,458053,454095,4,450315
E01004380,Waltham Forest 007B,587500,580816,558639,520656,4,561902.75
E01004381,Waltham Forest 007C,481539,466814,499152,545705,4,498302.5
E01004382,Waltham Forest 008C,392977,410177,374400,346642,4,381049
E01004383,Waltham Forest 007D,561480,548613,555247,558458,4,555949.5
E01004384,Waltham Forest 003A,346357,344190,363433,376333,4,357578.25
E01004385,Waltham Forest 003B,431063,420462,436156,422844,4,427631.25
E01004386,Waltham Forest 003C,525304,566000,584550,596173,4,568006.75
E01004387,Waltham Forest 007E,523700,484700,539387,539387,4,521793.5
E01004388,Waltham Forest 007F,386263,477667,514789,561420,4,485034.75
E01004389,Waltham Forest 003D,400397,393025,409002,417462,4,404971.5
E01004390,Waltham Forest 003E,357799,370920,373033,379375,4,370281.75
E01004391,Waltham Forest 014A,377437,366253,389597,435066,4,392088.25
E01004392,Waltham Forest 017A,449703,464869,481937,474179,4,467672
E01004393,Waltham Forest 014B,356440,391792,442281,448541,4,409763.5
E01004394,Waltham Forest 017B,425223,429000,421982,450413,4,431654.5
E01004395,Waltham Forest 018A,603723,580125,594406,583469,4,590430.75
E01004396,Waltham Forest 012A,532918,550756,550182,527569,4,540356.25
E01004397,Waltham Forest 017C,517904,489639,515328,454971,4,494460.5
E01004398,Waltham Forest 009A,407444,393124,404222,408499,4,403322.25
E01004399,Waltham Forest 009B,453294,467034,503731,516175,0,#DIV/0!
E01004400,Waltham Forest 009C,432131,410825,441800,418053,4,425702.25
E01004401,Waltham Forest 014C,430173,427500,438016,430974,1,1726663
E01004402,Waltham Forest 009D,435310,437472,451267,459834,4,445970.75
E01004403,Waltham Forest 009E,414060,414177,415369,418304,4,415477.5
E01004404,Waltham Forest 014D,314136,327109,322213,332588,4,324011.5
E01004405,Waltham Forest 020B,601834,627889,548948,567609,0,#DIV/0!
E01004406,Waltham Forest 016A,515136,563609,633544,562383,4,568668
E01004407,Waltham Forest 013A,283313,280250,296786,301200,4,290387.25
E01004408,Waltham Forest 016B,526076,560261,576806,590347,4,563372.5
E01004409,Waltham Forest 016C,496035,491323,539273,589600,4,529057.75
E01004410,Waltham Forest 013B,474396,523605,507447,531578,4,509256.5
E01004411,Waltham Forest 016D,420205,411572,406171,425876,4,415956
E01004412,Waltham Forest 015A,610671,611431,615374,599679,4,609288.75
E01004413,Waltham Forest 004C,345313,366563,366048,349941,4,356966.25
E01004414,Waltham Forest 005B,394870,412626,433395,448294,4,422296.25
E01004415,Waltham Forest 004D,406971,408031,435818,431125,4,420486.25
E01004416,Waltham Forest 004E,489643,477727,453250,450861,4,467870.25
E01004417,Waltham Forest 005C,427400,414636,419083,442846,4,425991.25
E01004418,Waltham Forest 008D,360393,392631,379062,375554,4,376910
E01004419,Waltham Forest 008E,306086,281996,293941,286747,4,292192.5
E01004420,Waltham Forest 020C,446067,495947,489637,477784,4,477358.75
E01004421,Waltham Forest 018B,454881,472479,530793,508412,4,491641.25
E01004422,Waltham Forest 022A,460289,451447,461250,457930,4,457729
E01004423,Waltham Forest 020D,342417,372073,408505,411755,4,383687.5
E01004424,Waltham Forest 022B,440611,415100,410727,415750,4,420547
E01004425,Waltham Forest 022C,324529,313594,330959,338306,4,326847
E01004426,Waltham Forest 022D,372482,440078,470469,454625,4,434413.5
E01004427,Waltham Forest 022E,359253,348919,345743,341639,4,348888.5
E01004428,Waltham Forest 026B,274143,285625,322800,333583,4,304037.75
E01004429,Waltham Forest 026C,458533,434500,382884,376321,4,413059.5
E01004430,Waltham Forest 026D,439765,439947,441663,443594,4,441242.25
E01004432,Waltham Forest 023D,433160,446969,444791,448200,4,443280
E01004434,Waltham Forest 026E,339841,369951,424833,409352,4,385994.25
E01004435,Waltham Forest 023E,487682,454111,457833,487917,4,471885.75
E01004436,Waltham Forest 021B,554726,587266,632635,703214,4,619460.25
E01004437,Waltham Forest 021C,482308,463633,475756,462552,4,471062.25
E01004438,Waltham Forest 024C,448692,435630,496194,502652,4,470792
E01004439,Waltham Forest 021D,452809,507525,495841,502771,4,489736.5
E01004440,Waltham Forest 024D,402193,451794,458745,461716,4,443612
E01004441,Waltham Forest 024E,456300,472207,516825,562561,4,501973.25
E01004442,Waltham Forest 021E,373329,351844,419350,415124,4,389911.75
E01004443,Waltham Forest 016E,610393,549425,557786,550088,4,566923
E01004444,Waltham Forest 017D,385577,372942,381300,379129,4,379737
E01004445,Waltham Forest 018C,472751,455900,468737,510467,4,476963.75
E01004446,Waltham Forest 017E,498907,517684,519986,524171,4,515187
E01004447,Waltham Forest 016F,564337,546663,511890,521214,4,536026
E01004448,Waltham Forest 018D,403602,417299,399005,398866,4,404693
E01004449,Waltham Forest 018E,,,413125,394444,4,201892.25
E01004450,Waltham Forest 006A,448389,446417,452479,445813,4,448274.5
E01004451,Waltham Forest 005D,395593,394136,405556,431719,4,406751
E01004452,Waltham Forest 005E,345516,352032,365346,357720,4,355153.5
E01004453,Waltham Forest 006B,345370,341088,331735,339571,4,339441
E01004454,Waltham Forest 006C,332932,339738,294139,285676,4,313121.25
E01004455,Waltham Forest 006D,376143,338917,311000,346893,4,343238.25
E01004456,Waltham Forest 006E,,,383000,379143,4,190535.75
E01004457,Waltham Forest 012B,448640,473993,432147,483389,4,459542.25
E01004458,Waltham Forest 012C,448929,461437,475242,489562,4,468792.5
E01004459,Waltham Forest 012D,,,,,4,0
E01004460,Waltham Forest 011D,590929,633597,643613,622020,4,622539.75
E01004461,Waltham Forest 014E,479148,491632,504888,505170,4,495209.5
E01004462,Waltham Forest 011E,478002,485502,531703,575433,4,517660
E01004463,Waltham Forest 012E,409210,418336,427704,439632,4,423720.5
E01004464,Waltham Forest 013C,612100,586364,522275,487094,4,551958.25
E01004465,Waltham Forest 015B,582903,593298,644242,643355,4,615949.5
E01004466,Waltham Forest 015C,608330,627314,642833,668969,4,636861.5
E01004467,Waltham Forest 015D,344204,341908,348376,345808,4,345074
E01004468,Waltham Forest 015E,471861,456406,479310,564295,4,492968
E01004469,Waltham Forest 013D,389017,394000,385965,382296,4,387819.5
E01004470,Waltham Forest 013E,441156,484464,470375,507692,4,475921.75
E01004471,Waltham Forest 013F,408972,419460,450107,496827,4,443841.5
E01033153,Waltham Forest 020G,341131,339523,354020,337618,4,343073
E01004472,Wandsworth 021A,763222,749421,713105,756605,4,745588.25
E01004473,Wandsworth 026A,820069,782704,740961,722406,4,766535
E01004474,Wandsworth 021B,569225,559404,591177,609786,4,582398
E01004475,Wandsworth 026B,708764,707567,747474,664119,4,706981
E01004476,Wandsworth 021C,688911,667577,720052,692081,4,692155.25
E01004477,Wandsworth 017A,1687261,1555177,1650946,1644080,4,1634366
E01004478,Wandsworth 017B,1787438,1506389,1531833,1576875,4,1600633.75
E01004479,Wandsworth 017C,1247958,1055372,1125523,1248198,4,1169262.75
E01004480,Wandsworth 026C,872824,774386,838008,852283,4,834375.25
E01004481,Wandsworth 029A,551847,574134,578663,633017,4,584415.25
E01004482,Wandsworth 030A,743487,742664,824216,801255,4,777905.5
E01004483,Wandsworth 026D,440856,448767,431138,426989,4,436937.5
E01004484,Wandsworth 026E,640383,681563,746658,724927,4,698382.75
E01004485,Wandsworth 030B,674260,716903,800318,828543,4,755006
E01004486,Wandsworth 026F,655424,671240,692156,693154,4,677993.5
E01004487,Wandsworth 030C,853470,775740,926331,796857,4,838099.5
E01004488,Wandsworth 029B,966083,1023118,968250,892731,4,962545.5
E01004489,Wandsworth 030D,1193129,1134429,1136909,975750,4,1110054.25
E01004490,Wandsworth 031A,753542,811885,758147,750159,4,768433.25
E01004491,Wandsworth 031B,397748,428708,396533,408138,4,407781.75
E01004492,Wandsworth 031C,725650,671510,654961,662712,4,678708.25
E01004493,Wandsworth 019A,641266,587500,554233,569995,1,2352994
E01004494,Wandsworth 018A,513059,516909,510168,503617,4,510938.25
E01004495,Wandsworth 024A,508054,502054,501512,500531,4,503037.75
E01004496,Wandsworth 024B,534676,538618,494981,506196,4,518617.75
E01004497,Wandsworth 024C,832421,837219,836636,810548,4,829206
E01004498,Wandsworth 031D,721517,735827,746166,693202,2,1448356
E01004499,Wandsworth 020A,716902,795347,725222,692045,4,732379
E01004500,Wandsworth 014A,447808,426525,413109,474539,4,440495.25
E01004501,Wandsworth 014B,579222,626778,881136,841962,4,732274.5
E01004502,Wandsworth 020B,787922,866256,890216,935873,4,870066.75
E01004503,Wandsworth 014C,765071,642583,621620,574166,4,650860
E01004504,Wandsworth 020C,707278,817050,992615,927357,4,861075
E01004505,Wandsworth 014D,535290,522437,498419,471108,4,506813.5
E01004506,Wandsworth 011A,738404,761224,755078,753061,4,751941.75
E01004507,Wandsworth 014E,702898,715059,709465,642306,4,692432
E01004508,Wandsworth 012A,822089,865673,805409,754164,4,811833.75
E01004509,Wandsworth 010A,600939,601513,578224,556136,4,584203
E01004510,Wandsworth 012B,678088,741715,677818,708125,4,701436.5
E01004511,Wandsworth 010B,762476,790985,714198,737840,4,751374.75
E01004512,Wandsworth 019B,856475,887958,910905,911810,4,891787
E01004513,Wandsworth 018B,469839,474796,482018,450386,4,469259.75
E01004514,Wandsworth 012C,1019160,1046000,1041240,1068435,4,1043708.75
E01004515,Wandsworth 012D,587429,609452,591972,616420,4,601318.25
